user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_195,light,0.20594233475899237,8,1,7,667904849896280065	1020845411177836545	847581117628555264	346632861547376640	899873757623443456	986090755071664128	17439691102	1036953400808681472
user_196,light,0.8158254526901773,9,7,2,1019042609396772864	981657700869210112	1022710948568752128	849982824895492097	901950508490866688	946770232223334400	1062230305791270913	1059890717693263874	1035262648462405633
user_197,light,0.23262847792231056,3,0,3,1070785980221800449	1000005653258096640	1020861946478727173
user_198,light,0.3358279330177437,8,2,6,852954201151983616	975869802324611072	1014520431586340864	940152297052692480	72093897270104064	780880183578333184	1036731867523940354	1014841376461283328
user_199,light,0.7910176464183281,7,5,2,911018530216091648	1010238137765941253	875839860573077505	1016199930275385345	953489218726080513	1016366471600107521	780857785479114752
user_200,light,0.7695688314021938,1,0,1,566523306396770304
user_201,light,0.7942977670623018,9,7,2,963258511252688897	1024434116236726272	1003426062951428096	972185609988132866	1022613991703699456	954841590681559042	952374627971420161	908028123299663872	916353133382557696
user_202,light,0.3139210094424368,10,3,7,1011656658676867074	727494418555613185	877673553314934784	775149262174822401	12628489464	743835396463697921	831063002547896320	907324760425680896	495426687245357058	1046799903731666945
user_203,moderate,0.7193786739157043,11,7,4,935245378307461121	855798685787189249	857190094700027904	537590473397772288	1012688953080668162	1059517347831132161	992874857850392577	874076168584036354	1021015450589843457	973948849533353987	1020853369324429313
user_204,moderate,0.05,11,0,11,976616469680107520	974991607895396352	426791794589061120	1035813761817276417	86741379413311488	1036688779216670721	977313971760906241	800893138336219136	1036885664258813952	672149907084410881	1024317485040816128
user_205,light,0.6726667355365155,1,0,1,1032578677861699585
user_206,light,0.20574605643684218,2,0,2,647373053345665025	1036432880308764672
user_207,light,0.4,10,4,6,1023237500314124290	880685811250982912	862393228477190144	951478375859679233	591335169082068992	839467066671296512	1018108712026804225	135512991683710976	684797952813088768	964568839525511168
user_208,light,0.08439438413073373,10,0,10,287270421798219776	1057156327041126400	978815368687792133	549979765474459648	1052252825114284032	723924681279987712	844965760132943872	770852239850299392	132156893140492288	475738375530373120
user_209,light,0.8005634064576508,10,8,2,948638062455779329	861734011722317824	1069945244643454977	1012490560115019777	913233895558131712	935313620048719872	921535040609243137	1010809028262465538	834835431665651712	953753617458171905
user_210,moderate,0.13530264458213825,25,3,22,1020405529091375104	924139581884321792	853468401582264320	1053057647015010304	1035332435242889216	962088675944247296	1037412465745649664	1036812161035718656	1016454631822508032	753823911322591233	932991628620558336	1024834291962982402	1046797227501457408	1059567609337663488	858804700723990528	995168766811168769	1020780299913854978	913377228720934912	1037271870934941696	1011768480021008384	354260258052505600	1012430195272372224	1020897874421460992	818780833079115776	920528036184973314
user_211,light,0.26083071973018945,10,2,8,851872155797213184	963608753454055424	441039279368572928	1037085088431964160	862146770138255364	770634178715119616	838489688742690818	932013055537446913	747581287544782848	1020253166028443648
user_212,moderate,0.8828244538031901,12,10,2,978715837359181824	934074028704370688	944164498973384704	1021181287766188032	985567416653680641	985303288928264192	999909031136264192	1026863332672892928	937782354885726208	957642123796500481	854729701100843009	838221678010384384
user_213,moderate,0.8369957548565943,11,9,2,1021574612096884737	864138570105102336	993515984135905280	869951762383347712	1008116109847945216	1051895252993359873	986307644595036165	1021095726737240066	1012237739901816832	966012064895504385	744126248943751168
user_214,light,0.05,10,0,10,647760654389145600	985448234402234368	1037429256832344065	1035571689319489538	770273821848838144	1025748381271056384	930591831049605121	829233507327164417	1036318192505892865	999525256556699649
user_215,light,0.20405966527817482,5,1,4,976037940869529600	741510301833564163	886697981357031425	1036009285933776896	1050553984497438720
user_216,moderate,0.7845730248780257,11,8,3,864597452615241728	874952269124513792	1048970722062651392	1017692688076845056	942861339571101697	901500265785810944	855912210698305536	940697549773602816	915035862215340032	964235438448955397	1033360972579332097
user_217,light,0.7604612294970637,3,2,1,902741489222131713	967459866599215104	951194094310711296
user_218,light,0.2081511145150854,6,1,5,867551716589228034	1060846467135336450	992332195556708352	872605610361196545	957158013235810304	1035613625371701248
user_219,light,0.1796171176129845,5,0,5,1036005121325510656	956209722667032577	1073340022663905280	653314981241335808	831196835804966912
user_220,light,0.08035509809920716,7,0,7,862728598289076227	1048248055928111104	966605879138308096	1057675300358651904	650353609670946817	978286236933660674	1070245592708734976
user_221,moderate,0.8099334379432445,18,14,4,851915590943899648	1013220715254943744	912913994993819650	1055173371183407104	1019550120960876544	992134567564840960	1004741556014759937	1004779894449016835	989916075432337408	211990985230655490	906235076471656451	1006924589405007872	876487519633899521	1066549793281822720	974246501764526080	468177811535298560	888755513327878144	908792881330184192
user_222,light,0.8489878482593832,1,0,1,1020315158353084417
user_223,light,0.11220919253476769,10,1,9,892347641597759488	662428327450382337	1021405618572341248	910368042928001024	902974431844282368	769469757011718144	1036311867956908034	842383543414214660	1036280204489048065	1035925643458838529
user_224,light,0.17390468178348556,1,0,1,912065929441271808
user_225,light,0.3926788882018119,5,1,4,833687844665303040	1016323491497463813	1036689259560722435	1012371212956299264	380002277396066304
user_226,moderate,0.7884449607672934,11,8,3,900422473841344512	946775334430617601	974122891955466240	878757895902547969	1017467880382791680	1021204023053975553	859269233577934848	862154733926191104	205830228361232384	1035670617490632704	1056937123792740354
user_227,light,0.07303457011781808,7,0,7,696365691709100034	1035660302954754048	1032771130992615424	903525883247554560	793276177938919424	1016834738605223936	1033016932474208258
user_228,light,0.7369593755111633,2,1,1,1021217694425571328	1018204156849319937
user_229,light,0.05,3,0,3,981205909585256450	1045115378437967877	1022919291119783937
user_230,light,0.7558311392476196,10,7,3,955483607329624064	865216303426138113	997346094085439489	865190134907621378	68429096639660032	902113779311403008	999835262044667906	456958098498805761	1014968692243742720	997687879202689024
user_231,light,0.7149906195058446,3,2,1,817898724580032513	894614972956803073	889045545955672064
user_232,light,0.21978853669469928,8,1,7,970073169796136961	1036578306957750274	1036864980845506561	1061301994386792448	1040336857274482688	1034749882601365504	440332413357420544	670811613864321024
user_233,light,0.3030775557655584,7,2,5,1019428338782253056	1057350470547566592	978777248328241153	1033290493260705794	971060785362472961	753310822357688320	1061165941239808000
user_234,light,0.2897275024278973,4,1,3,1021259473460002818	999366935346270208	1056642885636878336	1036762763325042688
user_235,moderate,0.8242287800089462,17,14,3,1023434321233895424	883265957577281537	919999414696996865	955660284152172544	989553475225837568	1020880665288626176	972543736831008771	1021257250789261312	985758992684199936	911400470475878400	856060150838251520	1021230277538996224	1054332196796928000	882099592619319300	1048669879237332992	1011661604683829248	1027237791074275333
user_236,light,0.7469547969593321,10,7,3,850341929665429505	871389761910558720	896245354366095361	1064651201080434690	870252887389212672	1054172094634844160	967341955561738240	1053876579787517952	1059475410809970688	1036505932426104832
user_237,light,0.05,1,0,1,1035984185427542016
user_238,light,0.8866862257768758,8,7,1,937872944423952385	960940580288122880	656289255753314304	989683802946523137	703203332719042561	909832816375996417	1061483946918273024	1019471870020603904
user_239,light,0.7520829554658858,4,3,1,965697038145982464	17729464050	891312557633527809	822530296709087232
user_240,moderate,0.1062032534489267,11,1,10,951972262852399104	904460437739126784	959101831258562566	1045200724555005952	1054817921032245248	1019076416661479424	1043817839340056576	1064917249012551680	1050751554116960258	1069083901996527617	1058007292510199810
user_241,light,0.6384588682334268,3,1,2,920409779842973696	971843182630789120	1055221739586756609
user_242,light,0.6,6,3,3,977079879580700672	896165680327688192	1005606117882388482	1022520064988393472	1036724281961377792	947488758760394753
user_243,light,0.6710233305286744,10,6,4,934128771703148545	859783643329208320	898997346327035905	889616553913843712	923944167079677952	1017781046723653633	1061003530528526341	1036009938466877440	954770026464268288	983439943996502016
user_244,moderate,0.7730311028046875,11,8,3,880829838533083136	985236512009633792	996512556498997248	859886835044102144	1064677321720754176	987229191727804418	935866771373985794	1049895706960498689	1029905031049437185	857742036123996160	835576563542286337
user_245,light,0.6586537075903558,1,0,1,1020120393674305536
user_246,light,0.736695425065854,5,3,2,992751064180027392	979204067099488256	943250384646262785	578364817712525312	831135762859057152
user_247,light,0.6777011790522609,5,3,2,671202465254129664	1021101471474028546	740527942166405121	1037445833917194241	1036812729020022784
user_248,light,0.6302151029358554,4,2,2,923372688063700992	864866024037916672	394883046807470080	325631529701216256
user_249,moderate,0.05,15,0,15,1036054007784071168	925454979636199424	780388756046090240	909146783632297985	1036538216977981440	1036758374539567104	615629028343574530	1053088488713793543	967863162744791040	1019928135905705984	689344359825682432	1043557205658734592	1037294095969005568	1037291632134115328	319486958575439874
user_250,light,0.18436558172068068,9,1,8,1004112915312541696	867196808648245248	1003716089023533056	1070812145863012354	72241408328736768	828671881020477440	899013118596063233	865605732590174208	818809910620209152
user_251,light,0.4,1,0,1,842905806144241664
user_252,moderate,0.8323052336466584,11,9,2,1071060259291054081	624486218093326337	327057727962628097	949290786457350144	929476601095622657	859975551708155905	946989092159524864	1020881469936300032	854074037076729856	1070370227551006720	819490474465562625
user_253,moderate,0.6049552304548238,17,10,7,927831270272495616	1017929811929518080	1013437999403716610	925484153142960128	1017871972154343426	867677736382418946	976526791547355136	1071110943365611521	1024400716754870272	1037678062077399040	864539269494444033	843123397076881408	960211804113666048	906712178199232513	853663502195666944	685144546565558272	1019840989173829632
user_254,moderate,0.7042480179745026,11,7,4,1015987133062918144	1013975475180523520	1056541824351903745	1002132126664310784	895275999851565057	1022737088503054336	361851731216310272	1037124190757892096	999017557318238208	1023257484780163072	870003721475768320
user_255,light,0.7790317394930446,1,0,1,1008001671782371328
